Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
19.20000076,29.74620749,49.83795479,27.45736103,53.79449426,0.881462157,90.8045539,6.507512093,298.0381775,0,84.00909424,103.4250031,0.0001451935241,65179.05859,14.87926292,0.01063359609
19.39999962,0,24.32557579,24.47969692,41.07927092,0.7762043188,3.05717759,6.511775017,297.9663086,0,81.5457077,113.0227814,9.999999747e-05,65201.77734,14.42773438,0.8283279634
19.60000038,0,28.44096215,26.28245602,42.04359121,0.7530176805,0.63662982,6.510727882,297.9395447,0,77.32949066,89.46481323,9.999999747e-05,65224.55469,14.05304718,0.6240839294
19.79999924,10.41379077,37.83942346,25.75030792,49.61482813,0.813069073,60.80233868,6.505126953,298.3377075,0,73.57548523,26.83944321,91.63146973,65259.11719,14.50883865,0.2676537822
20,0,22.76775345,25.84702268,45.58026125,0.7643803249,9.859641391,6.503574848,298.2098083,0,72.05967712,162.1451721,9.163146973,65281.01562,14.34135437,0.8941986545
20.20000076,0,24.23525211,25.79158049,41.82107632,0.7682804742,0,6.501316071,298.1098633,0,71.13697815,127.6971054,0.9163146615,65301.11719,14.26790428,0.9023308777
20.39999962,0,26.9815887,27.81217006,41.62654307,0.7725599655,0,6.495711803,298.0574036,0,71.13294983,102.0453186,0.09163146466,65322.31641,14.12989616,0.6515332582
20.60000038,0.9318618661,33.1649864,27.45155096,44.22325436,0.7785685051,0,6.490259171,298.0444031,0,73.37930298,88.81845856,0.009163146839,65345.375,14.08585358,0.3981268131
20.79999924,0,25.5012782,25.73926214,42.94487181,0.7204389403,0,6.490512848,298.0072327,0,77.79553986,86.86997223,0.0009163146606,65367.19531,13.82999516,0.8896797991
21,2.202431608,32.18574408,26.42584782,47.48498495,0.7648549447,37.19549878,6.4915905,298.0075684,0,82.09214783,75.80924225,9.999999747e-05,65399.00781,14.09716225,0.5619147224
21.20000076,0,23.80177258,26.44740173,40.63987471,0.7369631109,0,6.496184826,297.9853516,0,85.97315979,76.48265076,9.999999747e-05,65422.19531,13.92207432,0.9508356962
21.39999962,0,30.08684681,25.49999244,43.73704715,0.7371929157,0,6.500170231,297.9849854,0,88.00753784,69.09126282,9.999999747e-05,65447.30469,13.86068344,0.7935381222
21.60000038,0,26.29150838,26.38223355,41.22641303,0.7231415064,0,6.502592564,297.9723816,0,88.46102905,68.5880661,9.999999747e-05,65471.62109,13.74317455,0.9135432096
21.79999924,15.56646557,38.71475799,27.36416098,44.08321279,0.7597444579,3.836460236,6.50141573,298.0075989,0,87.94879913,63.67422104,9.999999747e-05,65496.91406,13.75149059,0.2926032495
22,31.33871272,40.5905151,26.58523206,45.78080789,0.811952516,44.07607764,6.498930454,298.0199585,0,87.91419983,74.88294983,9.999999747e-05,65527.53906,14.23211765,0.2640007199
22.20000076,2.179583365,33.77579653,25.54203559,44.02513994,0.7907984004,0,6.500519753,298.0108948,0,88.86642456,79.17205811,9.999999747e-05,65553.32812,14.18519115,0.6601064956
22.39999962,0,27.75507309,25.47234857,41.63188397,0.7666635707,0,6.502964497,297.9829712,0,89.16529083,76.69924164,9.999999747e-05,65578,14.08136845,1.00198178
22.60000038,0,29.27022421,25.4995632,41.62117783,0.7504053848,0,6.505029678,297.9743042,0,88.49655151,67.54610443,9.999999747e-05,65602.95312,13.89578629,0.970866922
22.79999924,0,34.19952625,26.82463739,43.21579374,0.7715329569,1.706569212,6.504862309,297.9934998,0,87.00571442,64.12161255,9.999999747e-05,65629.50781,13.9043951,0.6180622593
23,27.67562342,42.79066677,26.89672685,49.98032327,0.8237845748,70.92775412,6.501029968,298.0189209,0,85.58792114,69.84476471,9.999999747e-05,65666.57812,14.30100346,0.2450004995
23.20000076,0,31.6430926,25.72020117,44.21435784,0.7780704765,10.47229616,6.502224445,298.0080261,0,85.70799255,78.23317719,9.999999747e-05,65693.8125,14.07762432,0.8503919073
23.39999962,0,27.48247074,26.37474301,41.66274156,0.7554920981,0,6.506223679,297.9997864,0,85.32197571,74.99067688,9.999999747e-05,65717.95312,13.89119053,1.041847733
23.60000038,18.82818191,44.85581463,26.59610299,50.48990164,0.8051726981,67.92673633,6.502441406,298.0299988,0,83.34326172,72.53057861,9.999999747e-05,65756.51562,14.08258152,0.2401234546
23.79999924,0,23.95861286,26.2102518,40.92497901,0.7334184696,0,6.505062103,297.9967041,0,82.91182709,83.0019989,9.999999747e-05,65779.36719,13.77005386,1.17747893
24,6.028315164,34.3213676,26.86959797,45.50340135,0.7757551004,19.29263711,6.503959179,298.0068665,0,81.3862381,72.41496277,9.999999747e-05,65807.64844,13.92182446,0.7347111201
24.20000076,33.69465193,44.10590865,27.52465996,50.82560909,0.7930775209,45.56172509,6.500330925,298.0451355,0,80.33465576,76.04941559,9.999999747e-05,65838.30469,13.90611935,0.2159344829
24.39999962,0,31.05165971,27.26376428,42.27382083,0.7649299146,0,6.500041962,298.0310364,0,80.73060608,89.43456268,9.999999747e-05,65863.10938,13.79711533,0.8632437258
