Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
10.60000038,262.0340838,77.12401444,25.99776434,61.02879303,0.9048106111,154.7827821,6.465958595,298.3637085,0,141.4909363,333.3935547,9.999999747e-05,63754.24609,16.03993797,-2.552816499e-05
10.80000019,258.5979814,77.02136624,25.98418913,60.99155911,0.9050769964,154.8392949,6.461516857,298.3406067,0,155.6303101,339.5664978,9.999999747e-05,63785.41797,15.98345852,-2.550922355e-05
11,253.0485429,76.9488255,25.96945008,60.93588238,0.905713861,155.3879181,6.456989288,298.3379822,0,171.5440521,345.4155579,9.999999747e-05,63821.12109,15.93273926,-2.554005555e-05
11.19999981,245.0229645,76.91073702,25.95363677,60.85815181,0.9067687478,156.4806574,6.451900959,298.3531494,0,189.2689819,357.45401,9.999999747e-05,63862.35156,15.88432503,-2.564374691e-05
11.39999962,235.4819358,76.89013918,25.93721506,60.76834925,0.9080673358,157.9195357,6.445842743,298.3551941,0,209.0307159,375.3764343,9.999999747e-05,63909.83594,15.83124542,-2.577636613e-05
11.60000038,227.4093362,76.85133774,25.92243558,60.69592101,0.9091357527,159.173624,6.438524246,298.3166199,0,225,389.210907,9.999999747e-05,63962.36328,15.76836205,-2.584229837e-05
11.80000019,224.5728995,76.79006735,25.91333197,60.6771475,0.9094528897,159.6198811,6.429674149,298.3189087,0,225,389.2136536,9.999999747e-05,64015.60547,15.70538807,-2.584821774e-05
12,223.2403587,76.78540914,25.90813692,60.67269809,0.9096785398,159.9031098,6.419538975,298.3377075,0,225,402.15802,9.999999747e-05,64069.19922,15.63741589,-2.589972874e-05
12.19999981,222.0791755,76.78970735,25.90290928,60.66880145,0.9098656006,160.1463033,6.408340454,298.3641663,0,225,420.5901184,9.999999747e-05,64123.09766,15.5657196,-2.597999513e-05
12.39999962,221.1566478,76.79622456,25.89805818,60.66642897,0.9100101204,160.331057,6.396247387,298.375824,0,225,442.2413025,9.999999747e-05,64177.17969,15.48839378,-2.605587044e-05
12.60000038,220.2536257,76.80035775,25.89265379,60.66316643,0.9101509968,160.5159758,6.383392334,298.3700562,0,225,459.7168579,9.999999747e-05,64231.42969,15.40761471,-2.610457343e-05
12.80000019,219.4007562,76.7947079,25.88680146,60.66028274,0.9103047265,160.7101357,6.370013237,298.3966064,0,225,471.7413025,9.999999747e-05,64285.94141,15.32858562,-2.617273678e-05
13,219.3506195,76.78343215,25.88418727,60.66469414,0.9103506888,160.7080579,6.356203079,298.4399109,0,225,494.8142395,9.999999747e-05,64340.49219,15.24512863,-2.628389646e-05
13.19999981,219.9644467,76.77778704,25.88446184,60.66970411,0.9102598783,160.5054573,6.341953278,298.4473267,0,225,524.4331055,9.999999747e-05,64394.80078,15.1538496,-2.637054724e-05
13.39999962,220.5062073,76.76555843,25.88410717,60.66809693,0.9101747173,160.3238549,6.327402115,298.4621582,0,225,543.1646729,9.999999747e-05,64448.95703,15.06192303,-2.643325673e-05
13.60000038,221.4007239,76.73989478,25.88580722,60.66915182,0.9100740927,160.0635399,6.312596321,298.4769592,0,225,564.9979858,9.999999747e-05,64502.85938,14.96674633,-2.650192002e-05
13.80000019,222.6690911,76.70936084,25.88982032,60.66739101,0.9099105261,159.6876694,6.297470093,298.46875,0,225,587.3213501,9.999999747e-05,64556.35938,14.86726093,-2.6545197e-05
14,223.9361244,76.66757371,25.89429911,60.65932907,0.9097611291,159.3143271,6.282509804,298.5391541,0,225,602.2628784,9.999999747e-05,64609.63672,14.76884651,-2.664861191e-05
14.19999981,226.1418958,76.63036311,25.90581759,60.65876935,0.9094529548,158.6092799,6.267166615,298.5332031,0,225,644.1916504,9.999999747e-05,64662.19141,14.66283512,-2.674264833e-05
14.39999962,228.1005281,76.58421099,25.91661188,60.63450296,0.9091221042,157.9351235,6.252001286,298.5698242,0,225,661.8283691,9.999999747e-05,64714.24219,14.55767727,-2.680905839e-05
14.60000038,229.9623106,76.53087767,25.92875035,60.61731041,0.908868085,157.2793848,6.236716747,298.5649414,0,225,694.5066528,9.999999747e-05,64765.70312,14.45472145,-2.687826955e-05
14.80000019,231.6967636,76.47152148,25.94105532,60.58510422,0.9085964452,156.6293199,6.222456455,298.6078796,0,225,713.9144897,9.999999747e-05,64816.72656,14.37091541,-2.695674472e-05
15,233.425094,76.42145806,25.95452304,60.56256784,0.9083512224,155.9782049,6.215298176,298.5931702,0,225,749.9523926,9.999999747e-05,64867.23438,14.9254961,-2.703162808e-05
15.19999981,240.3324201,76.47366123,25.97735646,60.66154441,0.9078229209,155.0879872,6.25982666,298.01474,0,225,767.3477173,9.999999747e-05,64916.15625,16.11571121,0.04067558849
15.39999962,253.1278872,76.72402932,25.95766912,60.82626514,0.9061565339,155.4487662,6.304198265,297.6512756,0,225,590.1456909,9.999999747e-05,64962.75781,16.10079193,0.05406513076
